timestamp;partition;vectorClock;loss;fMeasure;accuracy
1584292791443;-1;0;-1;0.18015512430028438;0.28706171826942795
1584292803038;-1;1;-1;0.20226559985232587;0.311051876153373
1584292810275;-1;2;-1;0.19227354700254332;0.2960836579864671
1584292815612;-1;3;-1;0.3054168688198747;0.33360672544597086
1584292818808;-1;4;-1;0.25914911811219565;0.31453762558950177
1584292821748;-1;5;-1;0.21688308579759416;0.31228214066024196
1584292825507;-1;6;-1;0.3210566614838577;0.3610826327660447
1584292828796;-1;7;-1;0.3391293558634752;0.37359032191921265
1584292832161;-1;8;-1;0.34055939201372687;0.37502563051055976
1584292834472;-1;9;-1;0.34715392062334605;0.3875333196637277
1584292838270;-1;10;-1;0.3405738298185606;0.3682591757227804
1584292841641;-1;11;-1;0.3637574507481001;0.38220217346729546
1584292843948;-1;12;-1;0.3570817991085178;0.3858929669879024
1584292847065;-1;13;-1;0.35563798903575056;0.3826122616362518
1584292849978;-1;14;-1;0.3630890550647322;0.3865080992413369
1584292852572;-1;15;-1;0.3626558190996595;0.3922493336067254
1584292856006;-1;16;-1;0.3580700161075604;0.38240721755177365
1584292858685;-1;17;-1;0.3715949321652494;0.3871232314947714
1584292860730;-1;18;-1;0.3620562417544172;0.3922493336067254
1584292863784;-1;19;-1;0.36594081891438873;0.4012712733237646
1584292866204;-1;20;-1;0.37067179141054574;0.3942997744515071
1584292869146;-1;21;-1;0.3788335285300707;0.386713143325815
1584292870782;-1;22;-1;0.3669605342294301;0.39983596473241745
1584292873734;-1;23;-1;0.3776160512606608;0.3774861595242977
1584292876746;-1;24;-1;0.3687731306799735;0.39327455402911626
1584292879879;-1;25;-1;0.3756338759182964;0.3918392454377691
1584292882676;-1;26;-1;0.36152253735650985;0.3901988927619438
1584292885488;-1;27;-1;0.37489614006273;0.39511995078941975
1584292887938;-1;28;-1;0.36599088475737446;0.39778552388763583
1584292891085;-1;29;-1;0.3607254617743088;0.3955300389583761
1584292893359;-1;30;-1;0.36099265624549204;0.39983596473241745
1584292895616;-1;31;-1;0.372126459264532;0.3990157883945048
1584292896986;-1;32;-1;0.36688924616253615;0.3975804798031577
1584292899134;-1;33;-1;0.3695188955318128;0.39286446586015994
1584292901959;-1;34;-1;0.3698905977745366;0.39676030346524505
1584292903413;-1;35;-1;0.37149063151376016;0.39983596473241745
1584292906673;-1;36;-1;0.36314241559363225;0.38568792290342424
1584292909777;-1;37;-1;0.38215207837901344;0.39511995078941975
1584292912619;-1;38;-1;0.36556113164543796;0.39327455402911626
1584292915577;-1;39;-1;0.37566758798264804;0.39655525938076686
1584292918727;-1;40;-1;0.37112016655435665;0.399220832478983
1584292920726;-1;41;-1;0.37839372566541674;0.390403936846422
1584292924581;-1;42;-1;0.3757974195249385;0.3955300389583761
1584292926728;-1;43;-1;0.369906176245656;0.3938896862825507
1584292930226;-1;44;-1;0.36904994556636395;0.39122411318433464
1584292934618;-1;45;-1;0.37229644354688146;0.39060898093090013
1584292936578;-1;46;-1;0.36936314281691784;0.38609801107238056
1584292940682;-1;47;-1;0.38420604571372713;0.39060898093090013
1584292942576;-1;48;-1;0.37543254895128736;0.3934795981135944
1584292945686;-1;49;-1;0.38323894068486647;0.3963502152962887
1584292949875;-1;50;-1;0.3831944376044592;0.3936846421980726
1584292952576;-1;51;-1;0.374942359200947;0.4006561410703301
1584292955421;-1;52;-1;0.3792793263803428;0.40270658191511177
1584292959029;-1;53;-1;0.38438748755622176;0.4051671109288497
1584292960627;-1;54;-1;0.3892081115923969;0.4045519786754152
1584292963791;-1;55;-1;0.3885133321605836;0.40332171416854623
1584292967805;-1;56;-1;0.3894112529761045;0.4057822431822842
1584292970697;-1;57;-1;0.39169943420230036;0.39840065614107034
1584292974383;-1;58;-1;0.3859171825645087;0.3973754357186795
1584292976900;-1;59;-1;0.39353454229084595;0.40004100881689564
1584292979662;-1;60;-1;0.39686712449147005;0.40947303670289115
1584292982448;-1;61;-1;0.39276747476109536;0.4035267582530244
1584292985465;-1;62;-1;0.39946364047279415;0.4025015378306336
1584292991961;-1;63;-1;0.4025987105056482;0.40373180233750255
1584292994623;-1;64;-1;0.39418550753473314;0.4010662292392864
1584292997262;-1;65;-1;0.4104599550747976;0.41090834529423825
1584292999612;-1;66;-1;0.40611441234265777;0.4135739183924544
1584293003493;-1;67;-1;0.41109478947306594;0.41439409473036704
1584293005488;-1;68;-1;0.41275203143257344;0.41870002050440847
1584293010055;-1;69;-1;0.41340203066738423;0.41644453557514866
1584293015061;-1;70;-1;0.4183274575406546;0.425671519376666
1584293020215;-1;71;-1;0.4172325053112166;0.42321099036292803
1584293024655;-1;72;-1;0.4114640655736779;0.424441254869797
1584293030477;-1;73;-1;0.4158728709481604;0.4223908140250154
1584293035626;-1;74;-1;0.4162597793861809;0.4250563871232315
1584293038000;-1;75;-1;0.4218957834084505;0.4240311667008407
1584293040423;-1;76;-1;0.41395647489999343;0.41828993233545214
1584293041882;-1;77;-1;0.4088659116561456;0.42546647529218784
1584293044613;-1;78;-1;0.40886998417653947;0.4152142710682797
1584293047012;-1;79;-1;0.4102030269223554;0.41439409473036704
1584293049995;-1;80;-1;0.4203270557968317;0.42895222472831657
1584293053901;-1;81;-1;0.41851149446262476;0.43100266557309824
1584293055810;-1;82;-1;0.41414405926604114;0.4137789624769325
1584293057553;-1;83;-1;0.4173927941039998;0.42423621078531887
1584293058844;-1;84;-1;0.4149487227284628;0.425671519376666
1584293061188;-1;85;-1;0.4195730285221685;0.42915726881279476
1584293063098;-1;86;-1;0.4170573063243549;0.41664957965962685
1584293064951;-1;87;-1;0.424571103243699;0.43141275374205457
1584293066190;-1;88;-1;0.42131206817811556;0.4279270043059258
1584293067873;-1;89;-1;0.420943161963518;0.4248513430387533
1584293070334;-1;90;-1;0.4152276217653564;0.4162394914906705
1584293071477;-1;91;-1;0.415672237885082;0.4176748000820176
1584293073927;-1;92;-1;0.4172527883897319;0.42034037318023376
1584293075751;-1;93;-1;0.42170747598621205;0.4293623128972729
1584293077621;-1;94;-1;0.4153225874169165;0.41275374205454174
1584293079650;-1;95;-1;0.41854547589769314;0.4295673569817511
1584293081583;-1;96;-1;0.4190441754724637;0.4205454172647119
1584293082945;-1;97;-1;0.4207130091771222;0.42177568177158087
1584293085426;-1;98;-1;0.42072299066763486;0.4277219602214476
1584293088825;-1;99;-1;0.417765239066767;0.4221857699405372
1584293090325;-1;100;-1;0.4219749874296458;0.42710682796801314
1584293092778;-1;101;-1;0.42344155218855767;0.42710682796801314
1584293095535;-1;102;-1;0.42760771849287715;0.4312077096575764
1584293098470;-1;103;-1;0.42709278566756465;0.43038753331966373
1584293101085;-1;104;-1;0.4230671956939372;0.4281320483904039
1584293103720;-1;105;-1;0.42786809348150245;0.43018248923518554
1584293106470;-1;106;-1;0.42720469647874515;0.43305310641787986
1584293108675;-1;107;-1;0.4249055869878934;0.433258150502358
1584293111225;-1;108;-1;0.4234999306831399;0.4328480623334017
1584293114727;-1;109;-1;0.41026527222010345;0.424441254869797
1584293116327;-1;110;-1;0.41467222222329314;0.42526143120770965
1584293119575;-1;111;-1;0.40291740257960146;0.41705966782858317
1584293122024;-1;112;-1;0.4110408585273996;0.42177568177158087
1584293123481;-1;113;-1;0.41829347194255384;0.42546647529218784
1584293127275;-1;114;-1;0.41339326684427913;0.4295673569817511
1584293128783;-1;115;-1;0.4184752954760915;0.42690178388353495
1584293132925;-1;116;-1;0.41140729917032165;0.4221857699405372
1584293134470;-1;117;-1;0.40970213713836157;0.4150092269838015
1584293137273;-1;118;-1;0.4078540136237493;0.4154193151527578
1584293139629;-1;119;-1;0.4023019544056474;0.4090629485339348
1584293142926;-1;120;-1;0.4077911070047663;0.4221857699405372
1584293145728;-1;121;-1;0.41586108635419344;0.42034037318023376
1584293148373;-1;122;-1;0.41940911810149867;0.4260816075456223
1584293151124;-1;123;-1;0.41954010484711196;0.42362107853188435
1584293152925;-1;124;-1;0.4207744331864413;0.4240311667008407
1584293155477;-1;125;-1;0.4205496510452971;0.41993028501127744
1584293158275;-1;126;-1;0.4223008080724291;0.4211605495181464
1584293160681;-1;127;-1;0.41953458918125597;0.41808488825097395
1584293164327;-1;128;-1;0.4194868759632594;0.4228009021939717
1584293166874;-1;129;-1;0.41806029303413983;0.4221857699405372
1584293168434;-1;130;-1;0.42252698174001724;0.42177568177158087
1584293171676;-1;131;-1;0.41266881545048356;0.4189050645888866
1584293174124;-1;132;-1;0.41613257588350444;0.41644453557514866
1584293175727;-1;133;-1;0.4172520960868981;0.4117285216321509
1584293179626;-1;134;-1;0.41024411297762037;0.4107033012097601
1584293181369;-1;135;-1;0.41848949560285365;0.41418905064588885
1584293184226;-1;136;-1;0.41777610839186397;0.41439409473036704
1584293186674;-1;137;-1;0.41786978079176784;0.41480418289932336
1584293189725;-1;138;-1;0.4138826364478074;0.41111338937871644
1584293191233;-1;139;-1;0.4206440310130816;0.4172647119130613
1584293193827;-1;140;-1;0.41980295693633357;0.4209555054336682
1584293195977;-1;141;-1;0.41927247537971446;0.41828993233545214
1584293199678;-1;142;-1;0.3991722469570771;0.3986057002255485
1584293202774;-1;143;-1;0.42507174232590533;0.425671519376666
1584293204127;-1;144;-1;0.41719939707842923;0.4207504613491901
1584293207494;-1;145;-1;0.41712752637173073;0.4174697559975395
1584293210280;-1;146;-1;0.4130683465750582;0.4189050645888866
1584293213375;-1;147;-1;0.4136326861697902;0.4133688743079762
1584293217475;-1;148;-1;0.41359915964413907;0.4113184334631946
1584293220519;-1;149;-1;0.4193132512051281;0.42300594627844984
1584293222814;-1;150;-1;0.4151144885797959;0.42321099036292803
1584293226874;-1;151;-1;0.4256289013225325;0.4297724010662292
1584293229724;-1;152;-1;0.40819311402079694;0.41582940332171414
1584293231421;-1;153;-1;0.4194040000489656;0.4250563871232315
1584293234472;-1;154;-1;0.424340912945653;0.4299774451507074
1584293237831;-1;155;-1;0.42118336397817324;0.42710682796801314
1584293240475;-1;156;-1;0.4259015960407881;0.4299774451507074
1584293243274;-1;157;-1;0.41552894818909725;0.4228009021939717
1584293245780;-1;158;-1;0.4259774594280094;0.433258150502358
1584293249819;-1;159;-1;0.43160521104377014;0.4365388558540086
1584293252824;-1;160;-1;0.4374936624623884;0.44022964937461556
1584293256275;-1;161;-1;0.4265081920580108;0.43305310641787986
1584293258282;-1;162;-1;0.42286402281727253;0.43018248923518554
