timestamp;partition;vectorClock;loss;fMeasure;accuracy;numTuplesSeen
1584296644716;0;0;1.494719990728127;0.18500007977056718;0.29772401066229237;420
1584296644724;1;0;1.5465490719852226;0.19670252784165898;0.27086323559565306;420
1584296656006;3;0;1.5189626994802614;0.1827735080408606;0.27988517531269225;420
1584296660018;2;0;1.4564781736489931;0.13846954221644736;0.22636866926389174;420
1584296662766;3;1;1.4265468399011216;0.14489502225368467;0.24133688743079762;564
1584296663364;2;1;1.2793560288765424;0.16946600451770572;0.23169981546032398;483
1584296664113;0;1;1.2906809601260343;0.16395183705555555;0.26655730982161163;564
1584296664669;1;1;1.3883055487745497;0.13573647934903965;0.24523272503588273;483
1584296666815;0;2;1.3791853803151992;0.2932791440994615;0.36415829403321714;604
1584296667463;1;2;1.234921178544986;0.23403429324881395;0.30736108263276607;523
1584296668265;3;2;1.4074997147207482;0.15795804468476377;0.2575353701045725;604
1584296668815;2;2;1.3725175459362091;0.22728873051899723;0.31761328685667417;523
1584296670672;3;3;1.3288164601725678;0.20210251376776228;0.2739388968628255;634
1584296670956;2;3;1.2334443176928545;0.16787196892022416;0.2684027065819151;553
1584296671806;0;3;1.3256784969913775;0.20293570057964247;0.28480623334016814;634
1584296672415;1;3;1.2412996546741573;0.12265731993628562;0.19868771785933975;553
1584296674661;3;4;1.197265555278779;0.27613725107611764;0.3578019274143941;664
1584296675020;2;4;1.2266153158411357;0.20728749365146124;0.32109903629280295;583
1584296675918;0;4;1.3182704488148351;0.2554689117174538;0.32048390403936844;664
1584296676667;1;4;1.1383137417728693;0.2381360648860043;0.282140660241952;583
1584296678857;0;5;1.2941580448570447;0.2968902958759189;0.36046750051261023;703
1584296678961;2;5;1.2337749510280402;0.2557418356479175;0.3169981546032397;622
1584296680309;1;5;1.2367296536579169;0.2193584220162237;0.26922288291982777;622
1584296680312;3;5;1.25592614350201;0.2317074082312814;0.3147426696739799;702
1584296682310;1;6;1.2179708759420729;0.27271774596471465;0.3215091244617593;643
1584296682763;3;6;1.2168553938563977;0.3175573294512432;0.35903219192126307;724
1584296683520;2;6;1.1609810460679546;0.2596509297516614;0.3436538855854009;643
1584296684213;0;6;1.241153351785699;0.24793611400171073;0.32273938896862825;724
1584296686463;1;7;1.2296035248610762;0.267886027178125;0.30018453967603037;683
1584296687618;2;7;0.8235179278503619;0.24680918880049785;0.30736108263276607;683
1584296688262;3;7;1.2326091244910231;0.33804955585763513;0.3557514865696125;764
1584296689720;0;7;1.2093931451549056;0.3025632813306133;0.36395324994873895;764
1584296692908;2;8;1.1178985809752549;0.2911328340758907;0.34201353290957553;733
1584296694062;1;8;1.2237094910609683;0.3051500432156359;0.3578019274143941;733
1584296695210;3;8;1.1760299054820689;0.33664385347970904;0.38220217346729546;814
1584296696159;0;8;1.3204606158338021;0.29921323237784825;0.35513635431617796;814
1584296697660;2;9;1.1009525459341054;0.30313461615081727;0.3776912036087759;773
1584296698869;1;9;1.1839375546181565;0.35150461663577615;0.3649784703711298;773
1584296700012;0;9;1.2224681265416149;0.30680690344180556;0.381587041213861;854
