timestamp;partition;vectorClock;loss;fMeasure;accuracy
1584304643263;-1;0;-1;0.14208334680828183;0.2403116670084068
1584304657695;-1;1;-1;0.20434539524193457;0.30305515685872464
1584304662749;-1;2;-1;0.10387248665817198;0.22472831658806644
1584304666628;-1;3;-1;0.2703112442550671;0.31884355136354314
1584304671215;-1;4;-1;0.26267809617690085;0.34426901783883535
1584304675550;-1;5;-1;0.19653020509235994;0.2825507484109083
1584304681960;-1;6;-1;0.28206107884334375;0.2915726881279475
1584304686013;-1;7;-1;0.272492758925846;0.35144556079557104
1584304690542;-1;8;-1;0.29513603749870426;0.34467910600779167
1584304695511;-1;9;-1;0.3087572159406524;0.3258150502358007
1584304698984;-1;10;-1;0.3251507020074753;0.34795981135944226
1584304702337;-1;11;-1;0.3081141613140605;0.35370104572483085
1584304705382;-1;12;-1;0.31242675451586244;0.33524707812179616
1584304708055;-1;13;-1;0.3370336517244083;0.3297108878408858
1584304710057;-1;14;-1;0.31131500904727855;0.35636661882304693
1584304712237;-1;15;-1;0.3273196912916096;0.36395324994873895
1584304714456;-1;16;-1;0.34765190301725596;0.3452942382612262
1584304717613;-1;17;-1;0.3282592725981695;0.33012097600984214
1584304719813;-1;18;-1;0.3338617347706471;0.36190280910395733
1584304722137;-1;19;-1;0.3403077716507288;0.35636661882304693
1584304724045;-1;20;-1;0.332834027223884;0.32437974164445355
1584304727131;-1;21;-1;0.3324099640486926;0.3508304285421366
1584304729152;-1;22;-1;0.3358585024803263;0.3545212220627435
1584304731129;-1;23;-1;0.3258829488629034;0.3256100061513225
1584304732994;-1;24;-1;0.33148641379558497;0.3487799876973549
1584304734935;-1;25;-1;0.33118129326810997;0.35185564896452737
1584304736653;-1;26;-1;0.32467613871562917;0.33360672544597086
1584304738547;-1;27;-1;0.33388810831939875;0.34426901783883535
1584304740503;-1;28;-1;0.3312659095399291;0.35144556079557104
1584304742203;-1;29;-1;0.34119621815280715;0.34980520811974575
1584304744063;-1;30;-1;0.335892845202696;0.3383227393889686
1584304745905;-1;31;-1;0.3282762807596167;0.35165060488004923
1584304748049;-1;32;-1;0.34937568078363046;0.3582120155833504
1584304749797;-1;33;-1;0.3341409352206364;0.33873282755792494
1584304751592;-1;34;-1;0.33393462967936105;0.33709247488209965
1584304753587;-1;35;-1;0.35363752017467365;0.36600369079352063
1584304755336;-1;36;-1;0.3502348384911222;0.3545212220627435
1584304757196;-1;37;-1;0.33417647908958964;0.33483698995283984
