timestamp;partition;vectorClock;loss;fMeasure;accuracy
1584302444085;-1;0;-1;0.1418398830648744;0.23846627024810335
1584302458009;-1;1;-1;0.12693409163735309;0.2337502563051056
1584302461180;-1;2;-1;0.25142487066022534;0.30120976009842115
1584302468448;-1;3;-1;0.24228801806516864;0.28521632150912446
1584302475309;-1;4;-1;0.2878655111372545;0.35349600164035266
1584302478808;-1;5;-1;0.29616452648570524;0.3508304285421366
1584302483820;-1;6;-1;0.3091095936093036;0.36805413163830225
1584302487286;-1;7;-1;0.31371275056465364;0.3500102522042239
1584302492161;-1;8;-1;0.3203916008058274;0.3512405167110929
1584302495139;-1;9;-1;0.30569435559273794;0.35165060488004923
1584302499882;-1;10;-1;0.3046285943354382;0.3434488415009227
1584302503392;-1;11;-1;0.3422992070787748;0.371539881074431
1584302507296;-1;12;-1;0.33981879242234125;0.35636661882304693
1584302510932;-1;13;-1;0.31890101772872015;0.35185564896452737
1584302514449;-1;14;-1;0.3237286509950809;0.3598523682591757
1584302519358;-1;15;-1;0.3386453045962559;0.34611441459913883
1584302523813;-1;16;-1;0.3221712079293492;0.3582120155833504
1584302526598;-1;17;-1;0.3484729235190615;0.3522657371334837
1584302529324;-1;18;-1;0.3452994303992852;0.35636661882304693
1584302533143;-1;19;-1;0.33708839832266685;0.3571867951609596
1584302538501;-1;20;-1;0.34089930414571595;0.3528808693869182
1584302542270;-1;21;-1;0.34298755120300783;0.3483698995283986
1584302544672;-1;22;-1;0.33768295770976836;0.34919007586631123
1584302548788;-1;23;-1;0.3316340639324061;0.3416034447406192
1584302553312;-1;24;-1;0.35106502123847483;0.3555464424851343
1584302556919;-1;25;-1;0.3385550812331007;0.3416034447406192
1584302562620;-1;26;-1;0.35267638919222466;0.3541111338937872
1584302567790;-1;27;-1;0.3285410857782953;0.3364773426286652
1584302570962;-1;28;-1;0.35410966425843654;0.36026245642813204
1584302577202;-1;29;-1;0.3334919773357182;0.34098831248718475
1584302582686;-1;30;-1;0.3551965342301493;0.3621078531884355
1584302587043;-1;31;-1;0.349326399380145;0.34611441459913883
1584302590535;-1;32;-1;0.3491653528744284;0.35349600164035266
1584302593371;-1;33;-1;0.35560675402155845;0.3670289112159114
1584302598481;-1;34;-1;0.3569254220609636;0.3668238671314333
1584302603344;-1;35;-1;0.35858944950937255;0.3653885585400861
1584302607785;-1;36;-1;0.3585547068781163;0.36784908755382406
1584302611901;-1;37;-1;0.3445680948127523;0.3528808693869182
1584302619161;-1;38;-1;0.36224300006712706;0.365183514455608
1584302622865;-1;39;-1;0.35082641694570693;0.3471396350215296
1584302629154;-1;40;-1;0.3623650214729097;0.3647734262866516
1584302634167;-1;41;-1;0.35785655225252105;0.36190280910395733
1584302639201;-1;42;-1;0.36188370589561614;0.36579864670904244
1584302642443;-1;43;-1;0.3613417945646783;0.36395324994873895
1584302647294;-1;44;-1;0.3635941483538472;0.36231289727291366
1584302653738;-1;45;-1;0.3537916874655648;0.34919007586631123
1584302656163;-1;46;-1;0.36488889083581094;0.3725651014968218
1584302661366;-1;47;-1;0.35797330463831567;0.35636661882304693
1584302663284;-1;48;-1;0.3627096786625012;0.37071970473651833
1584302665569;-1;49;-1;0.36450807791416245;0.37318023375025633
1584302668680;-1;50;-1;0.3647771327456709;0.37687102727086325
1584302671552;-1;51;-1;0.3682075671505883;0.3688743079762149
1584302676963;-1;52;-1;0.3699058206356931;0.3692843961451712
1584302681447;-1;53;-1;0.37093197497405994;0.3797416444535575
1584302683932;-1;54;-1;0.36684059927485707;0.3819971293828173
1584302688480;-1;55;-1;0.37608138970980093;0.3885585400861185
1584302691589;-1;56;-1;0.36909769774286266;0.37318023375025633
1584302694320;-1;57;-1;0.3695235141673661;0.3848677465655116
1584302698035;-1;58;-1;0.3622472980304342;0.3682591757227804
1584302701380;-1;59;-1;0.36041638510878476;0.3682591757227804
1584302705563;-1;60;-1;0.37229213345361056;0.3776912036087759
1584302709349;-1;61;-1;0.35749579848044305;0.3719499692433873
1584302712253;-1;62;-1;0.36156301230038557;0.37359032191921265
1584302717698;-1;63;-1;0.37498320507399346;0.3809719089604265
1584302724216;-1;64;-1;0.3685260912525003;0.37174492515890917
1584302728633;-1;65;-1;0.36688008306325337;0.38035677670699203
1584302731694;-1;66;-1;0.3605740941420245;0.37851137994668854
1584302735600;-1;67;-1;0.37150183645499674;0.37830633586221035
1584302739131;-1;68;-1;0.3681501231222656;0.38035677670699203
1584302743971;-1;69;-1;0.36549223774577827;0.37666598318638506
1584302748643;-1;70;-1;0.3628173422067337;0.3737953660036908
1584302752428;-1;71;-1;0.3679171177898478;0.3781012917777322
1584302758317;-1;72;-1;0.36769871072213084;0.37625589501742873
1584302762157;-1;73;-1;0.3721006520738098;0.37112979290547465
1584302769940;-1;74;-1;0.3696626603075355;0.3842526143120771
1584302774656;-1;75;-1;0.3758069139521185;0.3756407627639943
1584302779907;-1;76;-1;0.37243862701121455;0.3881484519171622
1584302782585;-1;77;-1;0.3784582597447054;0.3848677465655116
1584302785599;-1;78;-1;0.37749089260839136;0.37892146811564487
1584302787949;-1;79;-1;0.37710150235432366;0.3850727906499897
1584302791655;-1;80;-1;0.3723258369838932;0.39286446586015994
