timestamp;partition;vectorClock;loss;fMeasure;accuracy;numTuplesSeen
1584291074714;1;0;1.3103807139318673;0.09737221095240249;0.18392454377691203;68
1584291074719;0;0;1.1273975417250786;0.13304397206114862;0.23559565306540906;71
1584291085840;3;0;1.4806550286554219;0.13942858114083478;0.24010662292392865;72
1584291088310;2;0;1.2188899304320175;0.11722788501184384;0.2255484929259791;69
1584291089664;3;1;1.2172165170324871;0.19312113012252852;0.25835554644248515;90
1584291090414;2;1;1.2211769551937677;0.1465895671823772;0.23846627024810335;87
1584291091260;0;1;1.2034210836873855;0.21298073879995513;0.25281935616157475;89
1584291091832;1;1;1.3630521074380477;0.08958370176569454;0.21406602419520196;86
1584291093494;1;2;1.314048041598935;0.10290915341820747;0.21960221447611236;88
1584291093508;0;2;0.7337974574850122;0.19695235742473477;0.2602009432027886;91
1584291094908;3;2;1.2456755856166983;0.15823061042753686;0.24707812179618618;91
1584291094915;2;2;1.2164068815198943;0.2012024451876836;0.2805003075661267;88
1584291096558;3;3;1.2154763504914925;0.23656544057489381;0.28029526348164857;93
1584291096721;2;3;1.084248688772942;0.20466953338634625;0.2774246462989543;90
1584291098361;1;3;1.1826555486461106;0.19846605670686318;0.265737133483699;89
1584291098365;0;3;0.9323882722509292;0.25457700661112126;0.2882919827762969;92
1584291100203;3;4;1.1581142826604724;0.2046114534638515;0.2661472216526553;95
1584291100208;2;4;1.073240191201383;0.2540053279961047;0.2971088784088579;92
1584291100983;0;4;0.912660448433833;0.1767874594375814;0.23436538855854008;94
1584291100987;1;4;1.2341702989938623;0.1790541610189712;0.2536395324994874;91
1584291102565;0;5;0.8496113688382535;0.2189610353462121;0.2800902193971704;95
1584291102570;2;5;1.0286506172128271;0.24889427767917827;0.3059257740414189;93
1584291103712;3;5;1.0847852861104506;0.2646694970574671;0.2966987902399016;96
1584291103717;1;5;1.1832419394032994;0.20981827294584968;0.27373385277834733;93
1584291104661;3;6;1.080329554921051;0.21818972127542857;0.27086323559565306;97
1584291104664;1;6;1.1830650361254345;0.20747495214390022;0.2663522657371335;94
1584291105451;2;6;1.0154327130877683;0.2346936956802273;0.2839860570022555;94
1584291105456;0;6;0.8168510747489355;0.21344017609515586;0.25117900348574945;97
1584291106845;3;7;1.0351124375521075;0.2604242136898551;0.29177773221242564;98
1584291106850;1;7;1.1433757313490613;0.21028403478837165;0.26922288291982777;95
1584291107700;0;7;0.7673426535858796;0.26067085915390686;0.301004716013943;98
1584291107706;2;7;0.9629648314121251;0.2500161214822283;0.3036702891121591;95
1584291109185;3;8;0.9497010582568263;0.23639722635662708;0.2768095140455198;99
1584291109188;2;8;0.9542625897866407;0.2571869441073892;0.29464834939511997;96
1584291109925;0;8;0.6653022677245756;0.2268829627100828;0.2591757227803978;99
