timestamp;partition;vectorClock;loss;fMeasure;accuracy
1584291084018;-1;0;-1;0.13273162737415733;0.2353906089809309
1584291092321;-1;1;-1;0.1751672847635207;0.2618412958786139
1584291094905;-1;2;-1;0.22346152953481135;0.27434898503178184
1584291099250;-1;3;-1;0.24972350178056793;0.2964937461554234
1584291101569;-1;4;-1;0.22237576004785917;0.2790649989747796
1584291103665;-1;5;-1;0.2551290606899347;0.28460118925568995
1584291106029;-1;6;-1;0.254189131739502;0.2716834119335657
1584291108282;-1;7;-1;0.2881473069644694;0.3059257740414189
1584291110536;-1;8;-1;0.25793732365492616;0.28849702686077505
1584291112449;-1;9;-1;0.29030145567830756;0.30182489235185567
1584291114754;-1;10;-1;0.2913063231277043;0.29731392249333605
1584291116785;-1;11;-1;0.29107495955598284;0.3124871847447201
1584291118347;-1;12;-1;0.28855537902207434;0.30120976009842115
1584291120864;-1;13;-1;0.28376194460949805;0.3081812589706787
1584291123584;-1;14;-1;0.2959759021428174;0.3151527578429362
1584291126384;-1;15;-1;0.28408731985837093;0.30838630305515685
1584291128926;-1;16;-1;0.3059238195029994;0.30900143530859137
1584291131192;-1;17;-1;0.29415554026207635;0.3151527578429362
1584291133063;-1;18;-1;0.30984591112942367;0.31556284601189255
1584291135079;-1;19;-1;0.2903394964292756;0.3087963912241132
1584291137273;-1;20;-1;0.2857355736301928;0.30613081812589704
1584291139815;-1;21;-1;0.29093977009578476;0.31392249333606725
1584291141819;-1;22;-1;0.30141162970685986;0.31412753742054544
1584291144431;-1;23;-1;0.30575235702504955;0.3180233750256305
1584291146743;-1;24;-1;0.3089163286726176;0.31002665573098215
1584291149460;-1;25;-1;0.3098858001541485;0.319868771785934
1584291151362;-1;26;-1;0.29849530801687724;0.311051876153373
1584291153628;-1;27;-1;0.31378650026149313;0.32109903629280295
1584291155396;-1;28;-1;0.30362995036411244;0.31207709657576377
1584291157374;-1;29;-1;0.3162850785862652;0.3225343448841501
1584291159743;-1;30;-1;0.30522033305585206;0.3128972729136764
1584291162109;-1;31;-1;0.3067378729091649;0.31761328685667417
1584291163995;-1;32;-1;0.30914674657915076;0.31412753742054544
1584291166035;-1;33;-1;0.3153720905096349;0.3128972729136764
1584291169124;-1;34;-1;0.31595419809093;0.3159729341808489
